Player: juzj
Level: 1
Score: 6
Frames: 144
=== REPLAY DATA ===
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
101,100
104,100
107,100
110,100
113,103
116,106
120,109
123,112
126,115
129,118
132,121
135,125
138,128
141,131
145,134
148,137
151,140
154,143
157,146
160,149
163,152
166,155
169,158
172,161
175,165
178,168
181,171
185,174
188,177
191,180
194,183
197,186
200,190
203,193
206,196
210,199
213,202
216,205
219,208
222,211
225,214
228,217
231,221
234,224
238,227
241,230
244,233
247,236
250,239
253,242
256,245
259,248
262,252
265,255
268,258
268,261
265,264
262,267
259,270
256,273
253,276
250,279
247,282
244,285
241,288
238,291
235,294
232,297
229,300
226,303
223,306
220,309
217,312
213,315
211,318
207,322
204,325
201,328
198,331
195,334
194,337
194,340
194,343
194,346
194,349
194,352
194,355
194,358
194,361
194,364
194,367
194,370
194,373
194,376
194,379
194,383
192,386
189,389
186,392
183,395
180,398
177,401
174,404
171,407
168,410
165,413
162,416
159,419
156,422
153,425
150,428
147,431
144,434
141,437
138,440
135,443
132,446
129,449
126,452
123,455
121,458
121,461
118,464
115,464
112,464
109,461
106,458
103,455
100,452
97,449
94,446
91,443
88,440
