Player: hr5r
Level: 2
Score: 18
Frames: 138
=== REPLAY DATA ===
95,95
95,95
95,95
95,95
95,95
95,95
95,95
99,95
108,95
117,95
126,95
135,95
144,96
153,105
162,114
171,123
180,132
189,141
198,150
207,159
216,168
225,177
234,186
243,195
252,204
262,214
271,223
280,232
289,241
298,250
307,254
316,254
325,254
334,254
343,254
351,254
360,254
369,254
378,254
387,254
396,254
405,254
414,254
420,254
420,254
428,254
437,254
446,254
455,262
464,271
473,280
482,289
491,298
500,307
509,316
518,325
527,334
536,343
541,352
536,361
527,371
522,380
522,389
531,398
540,407
549,416
558,425
567,434
577,443
586,452
595,458
604,458
613,455
622,446
631,437
640,428
649,419
658,410
662,401
656,392
656,382
665,375
675,375
684,376
693,385
699,394
690,403
680,408
671,408
662,399
658,390
658,381
658,372
667,363
676,357
685,357
694,357
703,357
712,357
721,357
730,348
739,339
748,330
757,321
766,312
775,303
784,301
793,306
802,315
811,324
820,333
829,342
838,351
848,360
857,369
866,378
875,381
884,381
893,381
902,381
911,390
920,395
921,395
921,395
921,395
921,395
923,395
933,395
940,401
933,408
924,408
920,408
920,408
920,408
920,408
920,408
924,408
933,402
