Player: kiuk
Level: 1
Score: 9
Frames: 217
=== REPLAY DATA ===
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
101,100
104,100
107,100
110,100
114,101
117,104
120,107
123,110
126,113
129,116
132,119
135,123
138,126
141,129
145,132
148,135
151,138
154,142
157,145
160,148
164,151
167,154
170,157
173,160
174,163
174,167
174,170
174,173
174,176
174,179
177,182
181,185
184,188
187,191
190,194
193,198
196,201
199,204
202,207
205,210
208,213
212,216
215,219
218,222
221,226
224,229
227,232
230,235
233,238
237,241
240,244
243,247
246,251
249,254
252,257
256,260
259,263
262,266
265,270
268,273
271,276
274,279
277,282
280,285
283,288
287,291
290,294
293,297
296,301
299,304
302,307
305,310
308,313
311,316
315,319
318,322
321,326
324,329
327,332
330,335
333,338
336,341
340,344
343,347
346,350
349,354
352,357
355,360
358,363
361,366
365,369
368,373
371,376
374,379
377,382
380,385
383,388
387,391
390,394
393,398
396,401
399,404
402,407
405,410
409,413
412,413
415,413
416,413
416,413
416,413
416,413
416,413
418,413
421,413
424,413
427,415
430,418
434,421
435,424
433,427
430,430
427,433
424,435
421,435
418,435
415,435
412,435
409,435
405,435
402,435
399,435
396,438
393,441
393,444
393,447
393,451
393,451
393,451
393,451
393,451
393,451
393,451
396,451
399,451
402,451
405,451
408,451
412,451
415,451
418,451
421,451
424,451
427,451
430,451
433,451
436,451
439,451
442,451
446,451
449,451
452,451
455,451
458,451
461,451
464,451
467,451
471,451
474,451
477,451
480,451
483,451
486,451
489,451
493,451
496,451
499,451
502,451
505,451
508,451
511,451
514,451
517,451
520,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
523,451
