Player: z5
Level: 2
Score: 11
Frames: 112
=== REPLAY DATA ===
86,103
82,112
82,112
82,112
82,112
82,112
82,112
82,112
82,112
82,112
89,112
98,112
107,112
116,116
125,125
134,134
143,143
152,152
161,161
171,171
180,180
189,189
198,198
207,207
216,216
225,225
234,234
244,244
253,253
262,262
271,271
280,280
289,284
298,284
307,284
316,284
325,284
334,284
343,284
352,284
361,284
370,284
379,284
388,284
397,284
406,284
415,284
424,284
433,277
442,268
451,259
460,256
469,256
478,256
487,256
496,256
505,256
514,256
523,247
532,238
541,229
550,220
559,215
568,215
577,215
586,223
595,232
604,241
613,250
622,256
631,256
640,256
649,256
658,256
667,256
676,256
686,256
694,256
703,256
712,256
721,256
730,264
739,273
748,282
757,291
766,300
776,309
785,318
794,327
803,336
812,345
821,354
830,364
839,373
848,382
858,391
867,400
876,400
885,400
894,400
903,400
912,400
921,408
930,417
939,426
948,427
949,427
949,427
949,427
949,427
958,427
967,427
