Player: ergerg
Level: 1
Score: 0
Frames: 132
=== REPLAY DATA ===
100,100
100,100
100,100
100,100
100,100
100,100
100,100
101,100
104,100
107,100
110,102
113,105
116,109
119,111
122,114
125,117
128,120
131,123
134,126
137,130
140,131
143,131
146,130
149,127
152,123
155,120
158,117
162,114
165,111
168,108
171,105
174,102
177,99
180,96
183,93
186,90
189,87
192,84
195,81
198,78
201,75
204,72
207,69
210,66
213,63
216,59
219,56
223,53
226,50
229,47
232,44
235,41
238,38
241,35
244,32
247,29
250,26
253,23
256,20
260,16
263,13
266,10
269,7
272,4
275,1
278,0
281,0
284,0
287,0
290,0
293,0
296,0
299,0
302,0
305,0
309,0
312,0
315,0
318,0
321,0
324,0
327,0
330,0
333,0
336,0
339,0
342,0
345,0
348,0
351,0
354,0
357,0
360,0
364,0
366,0
370,0
373,0
376,0
379,0
382,0
385,0
388,0
391,0
394,0
397,0
400,0
403,0
406,0
409,0
413,0
416,0
419,0
422,0
425,0
428,0
431,0
434,0
437,0
440,0
443,0
446,0
449,0
453,0
455,0
458,0
462,0
465,0
468,0
471,0
474,0
477,0
480,0
