Player: ju
Level: 1
Score: 4
Frames: 318
=== REPLAY DATA ===
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
101,100
104,100
107,100
110,100
113,100
116,100
119,100
122,100
126,100
128,100
132,100
135,100
136,100
136,100
136,100
136,100
139,103
142,106
145,109
148,110
151,110
154,110
157,110
160,110
164,110
164,110
164,110
165,113
168,116
171,120
174,123
178,126
181,129
184,132
187,135
190,138
193,141
196,144
199,147
203,151
206,154
209,157
212,160
215,163
218,166
221,170
225,173
228,176
231,179
234,182
236,186
236,189
233,192
230,195
226,198
223,201
220,204
217,207
214,211
211,214
208,217
205,220
202,223
198,226
198,229
201,232
204,235
207,238
210,241
213,244
217,247
220,250
223,253
226,256
229,259
232,262
235,266
238,268
241,271
244,275
247,277
250,281
253,284
256,287
259,290
262,293
265,296
268,299
271,302
274,305
277,308
280,311
284,314
287,317
290,321
293,324
296,327
299,330
302,333
305,336
309,339
312,342
315,345
318,349
321,352
324,355
327,358
330,361
333,364
336,367
339,370
342,373
346,376
349,379
352,383
355,386
358,389
361,392
364,395
367,398
370,401
373,404
376,407
379,410
382,413
385,416
388,419
391,422
395,425
398,429
401,432
404,435
407,438
410,441
413,444
416,447
419,450
422,453
425,456
428,459
431,462
434,465
437,468
440,471
443,474
446,477
449,480
452,483
456,486
459,489
462,492
465,496
468,498
471,501
474,505
477,508
480,511
483,514
486,517
489,520
492,523
495,526
498,529
501,532
504,535
507,538
510,541
513,544
516,547
519,550
522,553
526,556
528,559
532,562
535,565
538,569
541,572
544,575
544,578
541,581
538,584
535,587
532,590
529,593
526,596
523,599
520,602
517,605
514,608
511,611
508,612
505,612
502,612
499,611
496,608
493,605
490,602
487,599
484,596
481,593
478,590
475,587
472,584
469,581
466,578
463,578
459,578
456,578
453,578
450,578
447,578
445,578
442,578
438,578
436,578
432,578
429,578
426,578
423,578
420,578
417,578
414,578
411,578
409,578
405,578
403,578
400,578
396,578
393,578
390,578
387,578
384,578
381,578
378,578
375,578
372,578
369,578
366,578
363,578
360,578
357,578
354,578
351,578
348,578
345,578
342,578
339,578
336,578
333,575
330,572
327,569
324,566
321,563
318,560
315,557
312,554
309,551
306,548
303,545
300,542
297,539
294,535
291,532
288,529
284,526
281,523
278,520
275,517
272,514
269,511
266,508
263,505
260,502
257,499
255,496
255,493
255,490
255,487
255,484
255,481
255,478
255,475
255,472
254,469
251,466
248,463
245,460
242,457
239,454
236,450
233,447
230,444
227,441
224,438
221,435
218,432
215,429
212,426
209,423
206,420
203,417
199,414
196,411
196,408
196,405
