Player: htrh
Level: 1
Score: 16
Frames: 480
=== REPLAY DATA ===
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
102,100
106,101
109,104
112,107
115,110
118,113
121,116
124,119
124,122
124,126
124,128
124,132
127,135
130,138
133,141
136,144
139,147
142,150
145,153
148,156
151,159
154,162
157,165
160,168
163,171
166,174
169,177
173,180
176,183
179,186
182,190
185,192
188,196
191,199
194,202
197,205
200,208
203,211
206,214
209,217
212,220
215,221
218,224
222,224
225,226
228,229
231,232
234,235
237,238
240,241
243,244
246,247
249,250
252,253
255,256
258,259
261,262
264,266
267,269
270,272
273,275
276,278
280,281
283,284
286,287
289,290
292,293
295,296
298,299
301,302
304,305
307,308
310,311
313,314
316,318
319,321
322,324
325,327
328,330
331,333
334,336
338,339
341,342
344,345
347,348
350,351
353,354
356,354
359,354
362,354
365,354
368,354
371,354
374,353
377,349
380,347
383,344
386,340
389,338
392,334
395,331
399,328
402,325
405,322
408,319
411,316
414,315
417,315
420,315
423,315
426,316
429,319
432,322
435,325
438,328
441,331
444,334
447,337
450,340
453,343
456,346
459,349
462,352
465,355
468,358
471,361
474,365
477,368
481,371
484,374
487,377
490,380
493,383
496,386
499,389
502,392
505,395
508,398
511,401
514,404
517,407
520,411
524,414
527,417
530,420
533,423
536,426
539,429
542,432
545,435
548,438
551,441
554,444
557,447
560,450
563,453
566,456
569,459
572,462
575,465
578,468
581,471
584,474
587,477
590,480
593,484
596,487
599,490
603,493
606,496
609,499
612,502
615,505
618,508
621,511
621,514
620,517
616,520
613,523
610,526
607,529
604,532
601,535
598,538
595,541
592,544
589,547
586,550
583,553
580,556
577,560
574,562
571,566
568,569
565,572
562,575
559,578
555,581
552,584
549,587
546,590
543,593
543,596
543,600
543,603
540,606
537,609
535,612
537,615
540,618
543,618
546,618
549,616
552,613
555,610
558,607
561,604
564,601
568,598
570,595
574,592
577,589
580,586
583,583
586,582
589,582
592,582
595,579
598,576
601,572
604,569
607,566
610,563
613,560
616,557
619,554
622,551
626,548
629,545
632,542
635,539
638,536
641,533
644,530
647,526
650,523
653,520
656,517
659,514
663,511
666,508
669,505
672,502
675,498
678,495
681,492
684,489
687,486
690,483
694,480
697,477
700,474
703,471
706,468
709,465
712,462
715,459
718,455
721,452
724,449
727,446
730,443
733,440
736,437
739,434
742,431
746,428
749,425
752,422
755,419
758,416
761,413
764,410
767,406
770,403
773,400
776,397
779,394
782,391
785,388
788,385
791,382
794,379
798,376
801,373
804,370
807,367
810,364
813,361
816,358
819,355
822,352
825,349
828,345
831,342
834,339
837,336
840,333
843,330
846,327
850,324
853,321
856,318
859,315
862,312
865,309
868,306
871,302
874,299
877,296
880,293
883,290
886,287
889,284
892,281
896,278
899,276
902,276
905,276
908,276
911,276
914,276
917,276
920,276
923,276
926,276
929,276
932,273
935,270
938,267
941,264
944,261
947,258
950,255
953,252
956,249
960,246
963,243
966,240
969,237
972,234
975,231
978,231
981,231
984,231
987,231
990,231
993,231
996,231
999,231
1002,231
1005,231
1008,232
1011,235
1015,239
1018,242
1018,245
1018,248
1014,251
1013,254
1013,257
1010,260
1007,263
1004,266
1001,269
998,272
995,275
992,278
989,281
986,284
983,287
980,290
976,293
973,297
970,300
967,303
964,306
961,309
958,312
955,315
952,318
949,321
946,324
943,327
940,330
937,333
934,336
931,339
928,342
925,345
921,348
918,352
915,355
912,358
909,361
906,364
903,367
900,370
897,371
894,371
891,371
888,371
885,371
882,371
879,371
876,371
873,371
870,371
867,371
864,371
861,371
858,371
855,371
852,371
849,371
846,371
843,371
840,371
837,371
833,371
830,371
827,371
824,371
821,371
818,371
815,371
812,371
809,371
806,371
803,371
800,371
797,371
794,371
791,371
788,371
785,373
782,376
779,379
776,382
773,385
770,388
766,391
764,394
760,397
757,400
754,403
751,407
748,410
747,413
750,416
753,419
756,422
759,425
762,428
765,431
768,434
771,437
